product_id,title,brand,product_type,category,price,rating,confidence_score
279,"Commercial Electric Box on Top Integrated LED 6 in Round Canless Recessed Light for Kitchen Bathroom Livingroom, White Soft White 91512",Commercial Electric,Recessed Light,lighting,14.97,4.5,100
280,"Scotch 3/4 in x 1.5ft White Indoor Fasteners, 1 Set of Strips RF4710",Scotch,Other/Uncategorized,uncategorized,4.21,2.2,100
281,Glacier Bay Round Front Toilet Seat in Oak Veneer TSVRD001-HD,Glacier Bay,Toilet,plumbing,29.68,4.2,100
282,EcoSmart 6.5 ft. RGBWIC Dynamic Color Changing Dimmable Linkable Plug-In LED Neon Flex Strip Light with Remote Control LR1321-RGBWIC-N,EcoSmart,Lighting (Other),lighting,14.68,4.1,100
283,FIRM GRIP Medium Flex Cuff Outdoor and Work Gloves (2-Pack) 43126-20,FIRM GRIP,Other/Uncategorized,uncategorized,12.88,4.4,100
284,Commercial Electric 4-Piece Nut Driver CE180651,Commercial Electric,Other/Uncategorized,uncategorized,14.97,4.4,100
285,"Werner 8 ft. - 10 ft., 22.5 in. x 54 in. Wood Attic Ladder with 250 lb. Maximum Load Capacity WU2210",Werner,Other/Uncategorized,uncategorized,239.0,4.1,100
286,Delta Foundations 2-Piece 1.28 GPF Single Flush Round Toilet in White C41913-WH,Delta,Toilet,plumbing,149.0,4.5,100
287,Milwaukee X-Large Performance Work Gloves 48-22-8723,Milwaukee,Other/Uncategorized,uncategorized,14.97,4.4,100
288,"Hampton Bay Wireless Battery Operated Tabletop Doorbell Kit with LED Strobe Light and Wireless Push Button, White HB-7778-02",Hampton Bay,Lighting (Other),lighting,39.98,4.0,100
289,Concord Global Trading Retro Gray 3 ft. x 4 ft. Contemporary Area Rug 46623,Concord Global Trading,Other/Uncategorized,uncategorized,22.0,4.8,100
290,"Gorilla Ladders 19 ft. Reach MPXT Aluminum Multi-Position Ladder with Project Top, 375 lbs. Load Capacity Type IAA Duty Rating GLMPXT-19-COM",Gorilla Ladders,Other/Uncategorized,uncategorized,259.0,4.8,100
291,Frost King 3/8 in. x 7/8 in. x 17 ft. Tan Vinyl Clad Foam Weatherstrip with Flange 1700/17,Frost King,Other/Uncategorized,uncategorized,10.47,4.1,100
292,MOEN Haelyn Single-Handle Pull-Down Sprayer Kitchen Faucet with Reflex and Power Boost in Spot Resist Stainless 87627SRS,MOEN,Faucet,plumbing,189.0,4.6,100
293,Philips 28W Equivalent 46 in. High Efficiency Linear T5 Type A InstantFit Cool White LED Tube Light Bulb (4000K) (1-Pack) 542423,Philips,LED Light Bulb,lighting,13.98,4.6,100
294,"Commercial Electric 15 ft. CAT5e UTP Ethernet Cable, Yellow 575698-15",Commercial Electric,Other/Uncategorized,uncategorized,8.79,4.7,100
295,Square D Homeline 50 Amp 2-Space 4-Circuit Spa Panel Main Lug Load Center HOME250SPA,Square D,Other/Uncategorized,uncategorized,125.0,4.4,100
296,Everbilt Twist and Close 1-1/2 in. Schedule 40 White PVC Pipe Bath Waste and Overflow Drain in Chrome SH-7103-PV-01-02-1,Everbilt,Pipe,plumbing,36.88,4.3,100
297,Kidde Residential and Kitchen 1-A:10-B:C Class ABC and Class BC 5.5 lbs. Fire Extinguisher (2-Pack) 21030930 21030930,Kidde,Valve,plumbing,44.97,4.5,100
298,"Commercial Electric Ultra Slim Integrated LED 4 in Round Adj Color Temp Canless Recessed Light for Kitchen Bath Living rooms, White 91460",Commercial Electric,Recessed Light,lighting,25.05,4.7,100
299,BEYOND BRIGHT 20-Watt 72 LED Lamp Lights 6500K Garage Ultra-Bright BEBRBLZ-PD32,BEYOND BRIGHT,Lighting (Other),lighting,19.99,3.4,100
300,Commercial Electric White 1-Gang Cable Pass-Through Plastic Wall Plate TV Multimedia Recessed Box 5053-WH,Commercial Electric,Other/Uncategorized,uncategorized,38.97,4.1,100
301,"Commercial Electric Slim Baffle Integrated LED 4 in Round Adj Color Temp Canless Recessed Light for Kitchen Bath Living rooms, White 91462",Commercial Electric,Recessed Light,lighting,29.97,4.8,100
302,"Commercial Electric Bookshelf Speaker Wall Mounts, No Stud Required (Set of 2) MB-74230",Commercial Electric,Other/Uncategorized,uncategorized,10.14,5.0,100
303,Milwaukee Medium Black Nitrile Level 1 Cut Resistant Dipped Work Gloves 48-73-8901,Milwaukee,Other/Uncategorized,uncategorized,4.97,4.7,100
304,Milwaukee X-Large Demolition Gloves 48-22-8733,Milwaukee,Other/Uncategorized,uncategorized,30.97,4.4,100
305,Milwaukee Large Demolition Gloves 48-22-8732,Milwaukee,Other/Uncategorized,uncategorized,30.97,4.4,100
306,Anvil Replacement Blade THD-blade-set,Anvil,Other/Uncategorized,uncategorized,10.92,4.9,100
307,Everbilt 4 in. Gray Rubber Like TPR and Steel Swivel Plate Caster with 250 lb. Load Rating 4033445EB,Everbilt,Other/Uncategorized,uncategorized,19.93,4.8,100
308,VELCRO ALFA-LOK 1 in. x 1 in. Squares in Black (16 Sets per Pack) VEL-30180-USA,VELCRO,Other/Uncategorized,uncategorized,9.26,3.9,100
309,VELCRO 24 in. x 3/4 in. Sticky Back for Fabrics Tape Black VEL-91878-USA,VELCRO,Other/Uncategorized,uncategorized,3.77,4.2,100
310,VELCRO ALFA-LOK 1 in. x 1 in. Squares in Black (6 Sets per Pack) VEL-30177-USA,VELCRO,Other/Uncategorized,uncategorized,4.28,4.0,100
311,VELCRO 5 ft. x 3/4 in. Sticky Back Tape 90087,VELCRO,Other/Uncategorized,uncategorized,6.76,4.5,100
312,Milwaukee Medium Demolition Gloves 48-22-8731,Milwaukee,Other/Uncategorized,uncategorized,30.97,4.4,100
313,"Broan-NuTone Roomside Series 80 CFM Ceiling Bathroom Exhaust Fan with CleanCover, ENERGY STAR AERN80K",Broan-NuTone,Other/Uncategorized,uncategorized,98.0,4.3,100
314,ReVent 80 CFM Ceiling/Wall Mount Quiet Easy Roomside Installation Bathroom/Bath Exhaust Fan with Modern Easy Clean Shield Cover RVS80-D,ReVent,Other/Uncategorized,uncategorized,95.65,4.4,100
315,Broan-NuTone 50 CFM Ceiling Bathroom Exhaust Fan with Incandescent Light 763N,Broan-NuTone,Lighting (Other),lighting,49.0,4.3,100
316,Glacier Bay Dolancourt Tight Radius 33 in. Drop-In 50/50 Double Bowl 18 Gauge Stainless Steel Kitchen Sink with Pull-Down Faucet VDR3322A0PA1,Glacier Bay,Faucet,plumbing,389.0,4.4,100
317,"ReVent 110 CFM Ceiling/Wall Mount Quiet Easy Roomside Installation Bathroom/Bath Exhaust Fan with Humidity Sensing, ENERGY STAR RVSH110-D",ReVent,Other/Uncategorized,uncategorized,119.0,4.3,100
318,KOHLER Cimarron Toilet Trip Lever in Chrome GP1034693-CP,KOHLER,Toilet,plumbing,11.89,4.5,100
319,Glacier Bay Dolancourt Tight Radius 25 in. Drop-In Single Bowl 18 Gauge Stainless Steel Kitchen Sink with Pull-Down Faucet VDR2522A1PA1,Glacier Bay,Faucet,plumbing,329.0,4.5,100
320,Commercial Electric Outlet Tester OT-112,Commercial Electric,Electrical Outlet,electrical,5.39,4.8,100
321,Andersen 36 in. x 80 in. LuminAire Sandtone for Single Entry Door 32 in.-36 in. Universal Handed Aluminum Retractable Screen Door 90002,Andersen,Other/Uncategorized,uncategorized,228.0,4.1,100
322,"Broan-NuTone QT Series 130 CFM Ceiling Bathroom Exhaust Fan with LED Light and Night Light, ENERGY STAR QTN130LE1",Broan-NuTone,Lighting (Other),lighting,169.0,4.4,100
323,Milwaukee X-Large Black Nitrile Level 1 Cut Resistant Dipped Work Gloves 48-73-8903,Milwaukee,Other/Uncategorized,uncategorized,4.88,4.7,100
324,PRIVATE BRAND UNBRANDED 12 in. 2-Light White Frosted Semi-Flush Mount HM-21022401,PRIVATE BRAND UNBRANDED,Flush Mount Light,lighting,15.97,4.2,100
325,Lithonia Lighting GTL 24 in. x 48 in. 128-Watt Equivalent Integrated LED White Troffer Light 4000K 2GTL 4 70LHE GZ10 PWS1836 LP840,Lithonia Lighting,Lighting (Other),lighting,79.99,4.4,100
326,"Metalux 2 ft. x 2 ft. 51-Watt Equivalent Integrated LED White Center Lens Troffer, 4000K Bright White 22LCRL3040C",Metalux,Other/Uncategorized,uncategorized,84.97,4.1,100
327,Commercial Electric 1-Pack 2 ft. x 4 ft. 128-Watt Equivalent Integrated LED White Prismatic Lens Commercial Grid Ceiling Troffer CETR24BL40PD,Commercial Electric,Light Fixture,lighting,60.48,5.0,100
328,CASAINC 1-Spray Pattern with 1.8 GPM 10 in. with 1.8 GPM Wall Mount Square Fixed Shower Head in Brushed Nickel (Valve Included) N93101BN-10,CASAINC,Showerhead,plumbing,79.0,5.0,100
329,Husky 12 in. Groove Joint Pliers 48065,Husky,Pliers,uncategorized,13.67,4.5,100
330,Glacier Bay Dolancourt Tight Radius 33 in. Drop-In Single Bowl 18G Stainless Steel Workstation Kitchen Sink with Spring Neck Faucet FSD2R3322B1SA1,Glacier Bay,Faucet,plumbing,439.0,4.5,100
331,"Metalux 2 ft. x 4 ft. 64-Watt Equivalent Integrated LED White Center Lens Troffer, 4000K Bright White 24LCRL4040C",Metalux,Other/Uncategorized,uncategorized,99.0,4.4,100
332,Speakman 3-Spray Patterns with 2.5 GPM 2.75 in. Wall Mount Fixed Showerhead in Matte Black SR-2252-MB,Speakman,Showerhead,plumbing,56.37,3.8,100
333,Andersen 36in.x 80in. LuminAire Charcoal Gray for Single Entry Door 32in.-36in. Universal Handed Aluminum Retractable Screen Door 96701,Andersen,Other/Uncategorized,uncategorized,179.0,4.1,100
334,KOHLER Capilano 18 in. Towel Bar in Matte Black K-R26682-BL,KOHLER,Other/Uncategorized,uncategorized,31.98,4.5,100
335,Andersen 36 in. x 80 in. LuminAire Bronze for Single Entry Door 32 in.-36 in. Universal Handed Aluminum Retractable Screen Door 90003,Andersen,Other/Uncategorized,uncategorized,228.0,4.1,100
336,Grip-Rite 2-3/8 in. x 0.113 in. 30° Paper Collated Exterior Galvanized Offset Round Head Ring Shank Framing Nails 4000 per Box GRSP8DRHG4,Grip-Rite,Other/Uncategorized,uncategorized,154.0,3.9,100
337,Husky 25 ft. 12/3 Lighted Extension Cord HW12325,Husky,Extension Cord,electrical,18.89,4.7,100
338,Anvil 1-1/4 in. Steel Corner Bead Tool with 24 oz. Rubber Mallet 82092,Anvil,Tool (Other),tools,51.98,2.8,100
339,TrafficMaster All Seasons Tulip Scroll Granite 24 in. x 39 in. Door Mat 60787172924x39,TrafficMaster,Other/Uncategorized,uncategorized,11.95,4.8,100
340,Glacier Bay Dolancourt Tight Radius 33 in. Drop-In Single Bowl 18 Gauge Stainless Steel Kitchen Sink with Pull-Down Faucet VDR3322A1PA1,Glacier Bay,Faucet,plumbing,389.0,4.5,100
341,Cub Cadet Original Equipment 42 in. Mulching Kit with Blades for Lawn Tractors and Zero Turn Mowers (2012 thru 2021) 19A70041100,Cub Cadet,Other/Uncategorized,uncategorized,74.93,3.6,100
342,Husky Folding Lock-Back Utility Knife 00000,Husky,Lock/Hardware,locks,8.97,4.6,100
343,DIABLO 8-1/2in. x 60-Tooth Fine Finish Circular Saw Blade for Wood D0860S,DIABLO,Saw,tools,56.81,4.9,100
344,Feit Electric 40-Watt Equivalent B10 E12 Candelabra Dim White Filament Clear Glass Chandelier LED Light Bulb True White 3500K (3-Pack) CTC40935CAWFILHDRP/3,Feit Electric,LED Light Bulb,lighting,12.98,4.4,100
345,Wright Products 2-3/4 in. Black Self-Closing Hinge Set (1-Pair) V221BL,Wright Products,Other/Uncategorized,uncategorized,14.99,4.5,100
346,"Wright Products Villa Pull Handle for Screen and Storm Doors, White VIL333WH",Wright Products,Other/Uncategorized,uncategorized,20.32,4.4,100
347,Hampton Bay Melton 1-Light Polished Nickel Transitional Pendant with Clear Glass Shade and Silver Cord 7435P-PNK,Hampton Bay,Lighting (Other),lighting,64.97,0.0,90
348,Home Decorators Collection VICINO 12.61 in. W x 5.71 in. H 2-Light Brushed Nickel Integrated LED Bathroom Vanity Light with Rectangular Shades 205115A,Home Decorators Collection,Vanity Light,lighting,89.97,4.3,100
349,Hampton Bay Hensley 4.75 in. W x 11 in. H 1-Light Satin Nickel Mini Pendant with Metal Cylinder Shade 204878A,Hampton Bay,Pendant Light,lighting,69.97,4.7,100
350,Hampton Bay Creekford 3-Light Brushed Nickel Chandelier with Frosted Glass Shades HON8113A,Hampton Bay,Chandelier,lighting,79.97,4.5,100
351,Commercial Electric Creekford 3-Light Brushed Nickel Pendant with Frosted Glass Shade HON8913A,Commercial Electric,Lighting (Other),lighting,69.97,4.5,100
352,Hampton Bay Creekford 5-Light Brushed Nickel Chandelier with Frosted Glass Shades HON8115A,Hampton Bay,Chandelier,lighting,99.97,4.5,100
353,Home Decorators Collection Orbit 1-Light Black Mini Pendant with Black Metal Strap Design and Bulb Included HDP12107ORB,Home Decorators Collection,Lighting (Other),lighting,84.97,4.7,100
354,Wright Products Brookfield Surface Mount Latch in Satin Nickel VBR225SN,Wright Products,Other/Uncategorized,uncategorized,49.93,4.5,100
355,MARSHALLTOWN 18 in. x 4 in. Finishing Trowel - Curved Durasoft Handle MXS81D-HD,MARSHALLTOWN,Other/Uncategorized,uncategorized,69.98,4.6,100
356,Husky 800-Lumen LED Utility Lights 2-Modes with Magnetic Handle and Batteries (2-Pack) HSKY8002PKUL,Husky,Lighting (Other),lighting,25.0,4.6,80
357,SharkBite 3/4 in. Scale Prevention Water Filtration System SBHF10,SharkBite,Water Heater,uncategorized,145.54,4.4,80
358,Hampton Bay 2.6 ft. 4-Lights Black Integrated LED Fixed Track Lighting Kit 23055-003,Hampton Bay,Track Light,lighting,94.97,4.6,80
359,,,Other/Uncategorized,uncategorized,0.0,0.0,0
360,Commercial Electric 3 ft. 30-Watt 4000K Bright White 1-Light 3000 Lumens White Integrated LED Hanging Shop Light Fixture with Power Cord SHOP/3X1/840/HD,Commercial Electric,Flush Mount Light,lighting,14.97,4.4,80
361,Glacier Bay Foxton Single-Handle Single-Hole Bathroom Faucet in Chrome HDQFS6A0235CP,Glacier Bay,Faucet,plumbing,107.1,2.8,80
362,Husky Magnetic Small Parts Tray Set with Pickup Tool and 300 Lumens Head Lamp 90661,Husky,Lighting (Other),lighting,39.88,5.0,80
363,"Duracell Coppertop Alkaline AAA Battery (10-Pack), Triple A Batteries 004133317064",Duracell,Door Lock,locks,9.16,4.8,80
364,,,Other/Uncategorized,uncategorized,0.0,0.0,0
365,Kidde 10-Year Battery Powered Smoke and Carbon Monoxide Detector with Alarm LED Warning Lights 21031514 21031514,Kidde,Lighting (Other),lighting,54.97,4.4,80
366,HDX FMS-1-S Standard Refrigerator Water Filter Replacement Fits Samsung HAF-CU1S (3-Pack) 107126,HDX,Plumbing (Other),plumbing,29.98,4.7,80
367,Kapro 1-5/8 in. Bulls Eye Surface Level 240-01,Kapro,Other/Uncategorized,uncategorized,3.14,4.7,80
368,Hampton Bay 4-ft. 3-Light Black Integrated LED Linear Track Lighting Kit with Mini Cylinder Track Heads 805049,Hampton Bay,Track Light,lighting,139.0,4.6,80
369,"Commercial Electric Specialty Elite 2 in. LED Gimble Canless Recessed Light, Adjustable CCT 92311",Commercial Electric,Recessed Light,lighting,17.97,4.7,80
370,"Commercial Electric Ultra Directional Integrated LED 4 in Round Adj Color Temp Canless Recessed Light for Kitchen Bath Living rooms, White 91918",Commercial Electric,Recessed Light,lighting,29.97,4.7,80
371,Rod Desyne 84 in. - 120 in. Telescoping 5/8 in. Single Curtain Rod Kit in Black with Luna Finial 5710-842,Rod Desyne,Other/Uncategorized,uncategorized,24.98,4.2,80
372,Unbranded 28 in. - 48 in. Single Curtain Rod in White with Finial HMag28-01-2PC,Unbranded,Other/Uncategorized,uncategorized,52.7,4.9,80
373,Search Results for 1004528984 at The Home Depot,,Other/Uncategorized,uncategorized,2.97,0.0,50
374,Home Decorators Collection White Cordless Faux Wood Blinds for Windows with 2 in. Slats - 28 in. W x 48 in. L (Actual Size 27.5 in. W x 48 in. L) 10793478298266,Home Decorators Collection,Other/Uncategorized,uncategorized,30.98,4.7,80
375,MSI Carrara White 6 in. x 12 in. Polished Marble Floor and Wall Tile (5 sq. ft./Case) TCARWHT612P,MSI,Other/Uncategorized,uncategorized,86.13,3.8,80
376,,,Other/Uncategorized,uncategorized,0.0,0.0,0
377,Milwaukee 10 in. Straight-Cut Aviation Snips 48-22-4530,Milwaukee,Other/Uncategorized,uncategorized,16.97,4.6,80
378,RYOBI 40V HP Brushless 21 in. Cordless Battery Walk Behind Self-Propelled Lawn Mower with (2) 6.0 Ah Batteries and Charger RY40HPLM01K2,RYOBI,Other/Uncategorized,uncategorized,549.0,4.6,80
379,HOMACER 48 in. x 84 in. 5-in-1 Design Unfinished Solid Natural Pine Wood Panel Interior Sliding Barn Door Slab with Frame HOMDR-4884-F,HOMACER,Door Knob,locks,237.03,3.8,80
380,StyleWell 48 in. - 84 in. Telescoping 5/8 in. Single Curtain Rod Kit in Oil-Rubbed Bronze with Trumpet Square Finials UORB84F1607M06,StyleWell,Other/Uncategorized,uncategorized,24.98,4.5,80
381,HOMACER 48 in. x 84 in. 5-in-1 Design Unfinished Solid Natural Pine Wood Panel Interior Sliding Barn Door Slab with Frame HOMDR-4884-F,HOMACER,Door Knob,locks,237.03,3.8,80
382,Master Flow 7 in. 90-Degree Round Adjustable Elbow 90E7,Master Flow,Pipe,plumbing,8.22,4.2,80
383,"EMOH Adjustable 48"" to 84"" Round Sash Rod in White (Set of 2) HSASHR-4884",EMOH,Other/Uncategorized,uncategorized,29.84,3.8,80
384,StyleWell 28 in. - 48 in. Adjustable Telescoping 5/8 in. Single Curtain Rod Kit in Oil Rubbed Bronze with Ball Finials UORB481607L15,StyleWell,Other/Uncategorized,uncategorized,14.98,4.6,80
385,"UNIKOO UKS04 66 to 72 in. W x 76 in. H Sliding Frameless Shower Door in Brushed Nickel, EnduroShield 3/8 in. SGCC Clear Glass UKS04-72X76-BN",UNIKOO,Other/Uncategorized,uncategorized,800.99,4.6,80
386,Rod Desyne 28 in. - 48 in. Double Curtain Rod in Satin Nickel with Finial 4742-285,Rod Desyne,Other/Uncategorized,uncategorized,63.98,4.6,80
387,Chicology Oxford Gray Cordless Room Darkening Vinyl Vertical Blind with 3.5 in. Slats 78 in. W x 84 in. L VBOG7884,Chicology,Other/Uncategorized,uncategorized,79.99,3.8,80
388,Gorilla 8 ft. Waterproof Patch and Seal Tape Clear 107261,Gorilla,Plumbing (Other),plumbing,74.59,3.6,80
389,Link2Home 60 ft. 14/3 Extension Cord Storage Reel with 4 Grounded Outlets and Overload Circuit Breaker EM-EL-600-N,Link2Home,Electrical Outlet,electrical,72.09,4.6,80
390,VELUX 22-1/2 in. x 22-1/2 in. Fixed Pan-Flashed Skylight with Tempered Low-E3 Glass QPF 2222 2005,VELUX,Lighting (Other),lighting,371.63,4.9,80
391,Search Results for 520214 at The Home Depot,,Other/Uncategorized,uncategorized,78.46,0.0,50
392,Saniflo SaniBest Pro 2-Piece 1.28gal Single Flush Elongated Toilet with 1hp Grinder Pump in White 013.087.005,Saniflo,Toilet,plumbing,1510.11,4.1,80
393,,,Other/Uncategorized,uncategorized,0.0,0.0,0
394,Lifeproof Sterling Oak 6 MIL x 8.7 in. W x 48 in. L Click Lock Waterproof Luxury Vinyl Plank Flooring (20.1 sqft/case) I966106L,Lifeproof,Stain,paint,49.95,4.6,80
395,,,Other/Uncategorized,uncategorized,0.0,0.0,0
396,HALO ALP 250-Watt Equivalent Integrated LED Grey Premium Area Light Field Selectable CCT 3000K/4000K/5000K ALP90LSFSUNVDGY,HALO,Lighting (Other),lighting,106.54,4.6,80
397,Saint-Gobain ADFORS 72 in. x 25 ft. Charcoal Fiberglass Pool and Patio Screen Roll FCS8513-M,Saint-Gobain ADFORS,Other/Uncategorized,uncategorized,46.48,4.8,80
398,BlueDEF 2.5 Gal. Diesel Exhaust Fluid (DEF) DEF002,BlueDEF,Other/Uncategorized,uncategorized,16.3,4.7,80
399,IPEX 6 in. X 24 in. ABS SDR-35 Riser Pipe 9015,IPEX,Pipe,plumbing,8.97,4.7,80
400,Home Decorators Collection 37 in. W x 22 in. D Engineered Solid Surface White Rectangular Single Sink Vanity Top in Silver Ash SS37R-AH,Home Decorators Collection,Faucet,plumbing,319.0,4.0,80
401,,,Other/Uncategorized,uncategorized,0.0,0.0,0
402,"Milwaukee M12 12V Lithium-Ion Cordless Drill Driver/Impact Driver Combo Kit with Two 1.5Ah Batteries, Charger and Bag (2-Tool) 2494-22",Milwaukee,Drill,tools,169.0,4.7,80
403,"Gardenised 24-Pack Pot Feet-Rubber Risers for Planters and Pots Prevents Stains, Rot, and Moisture Damage on Wood, Cement, and Tile QI004799",Gardenised,Stain,paint,31.98,2.0,80
404,DEWALT MAXFIT 1 in. #20 Torx Bit (2-Piece) DWA1TX20MF2,DEWALT,Other/Uncategorized,uncategorized,4.89,3.8,80
405,"3M OV/AG P100 Pro Multi-Purpose Reusable Respirator with Quick Latch, Size Medium 65023QLHA1-C",3M,Valve,plumbing,37.37,4.7,80
406,DEWALT 6 in. MAXFIT T25 Bit Tip DWA6TX25-1,DEWALT,Drill,tools,5.97,4.6,80
407,Milwaukee SHOCKWAVE Impact Duty Alloy Steel Hex Screw Driver Bit Set (9-Piece) 48-32-4616,Milwaukee,Other/Uncategorized,uncategorized,10.97,4.6,80
408,SANOXY 25 ft. DVI-D Dual Link Digital Video Male to Male Cable 28AWG SNX-CBL-LDR-DV110-G125,SANOXY,Other/Uncategorized,uncategorized,33.32,0.0,70
409,,,Other/Uncategorized,uncategorized,0.0,0.0,0
410,HDX Disposable Earplugs (50-Pack) REP501 50PK,HDX,Other/Uncategorized,uncategorized,12.98,4.4,80
411,,,Other/Uncategorized,uncategorized,0.0,0.0,0
412,,,Other/Uncategorized,uncategorized,0.0,0.0,0
413,Husky 72 in. W x 24 in. D Adjustable Height Black Workbench for Ready to Assemble Steel Garage Storage System G7200S-US,Husky,Other/Uncategorized,uncategorized,381.1,4.9,80
414,,,Other/Uncategorized,uncategorized,0.0,0.0,0
415,Husky 72 in. W x 24 in. D Adjustable Height Black Workbench for Ready to Assemble Steel Garage Storage System G7200S-US,Husky,Other/Uncategorized,uncategorized,381.1,4.9,80
416,VELCRO 7/8 in. Sticky Back Squares (12-Pack) 90072,VELCRO,Other/Uncategorized,uncategorized,2.89,4.4,80
417,Vigoro 4 ft. x 100 ft. Heavy Duty Matrix Grid Weed Control Landscape Fabric VPNM410085,Vigoro,Other/Uncategorized,uncategorized,59.98,4.6,80
418,Milwaukee High Performance Hard Shell Knee Pads with PACKOUT Tool Bag 48-73-6030-48-22-8321,Milwaukee,Tool (Other),tools,79.0,3.8,80
419,Milwaukee Red Disposable Earplugs (10-Pack) with 32 dB Noise Reduction Rating 48-73-3001,Milwaukee,Other/Uncategorized,uncategorized,4.47,4.1,80
420,Everbilt 2-Pack 2-1/2 in. Matte Black Non-Removable Pin Narrow Surface Mount Door Hinge 28927,Everbilt,Door Hinge,locks,3.47,4.5,80
421,Stanley 10 in. Surform Regular-Cut Flat Mill File 21-293,Stanley,Other/Uncategorized,uncategorized,7.42,3.5,80
422,Stanley 6 in. Pocket Surform Plane 21-399,Stanley,Other/Uncategorized,uncategorized,11.18,4.2,80
423,Commercial Electric Pocket Size Auto Digital Ranging Multimeter MMB-8332R,Commercial Electric,Other/Uncategorized,uncategorized,42.77,4.0,80
424,Watts 1 in. Bronze Double Check Valve Backflow Preventer Assembly Quarter Turn Shutoff With Single Top Entry Freeze Sensor 007M1-QT-FZ 1 R,Watts,Pipe,plumbing,358.52,4.9,80
425,Everbilt (84-Pack) Spring Assortment Kit 24470,Everbilt,Other/Uncategorized,uncategorized,5.38,4.5,80
